Taxonomy	C1	C2	C3	Y1	Y2	Y3
Nereusvirus	0	0	0	0	0	0
Neritesvirus	0	0	0	0	0	0
Nerrivikvirus	0	0	0	0	0	0
Nerthusvirus	0	0	0	0	0	0
Nesevirus	0	0	0	0	0	0
Nesterenkonia	5	0	1	0	0	0
Neurospora	0	0	0	0	1	0
Nevevirus	0	0	0	0	0	0
Nevillevirus	0	0	0	0	0	0
Nevskia	1	1	0	0	0	0
Newforgelanevirus	0	0	0	0	0	0
Nezavisimistyvirus	0	0	0	0	0	0
Nguyenibacter	0	0	0	0	4	0
Niabella	2	0	1	0	0	0
Niallia	0	2	0	4	2	6
Niankuvirus	0	0	0	0	0	0
Niastella	0	0	0	0	0	0
Nibribacter	0	0	0	0	0	0
Nibricoccus	1	0	0	1	1	0
Nicedsevirus	0	0	0	0	0	0
Nickievirus	0	0	0	0	0	0
Nicoliella	0	0	0	0	0	0
Nicoomyvirus	0	0	0	0	0	0
Nieuwekanaalvirus	0	0	0	0	0	0
Nigecruvirus	0	0	0	0	0	0
Niginuvirus	0	0	0	0	0	0
Nilusvirus	0	0	0	0	0	0
Nimanivirus	0	0	0	0	0	0
Nimduovirus	0	0	0	0	0	0
Nimphelosvirus	0	0	0	0	0	0
Ningiella	0	0	0	0	0	0
Ningirsuvirus	0	0	0	0	0	0
Ninurtavirus	0	0	0	0	0	0
Nioella	0	0	0	0	0	0
Nipunavirus	0	0	0	0	0	0
Nisaea	1	1	14	0	0	0
Nissabacter	3	0	1	0	3	0
Nitmarvirus	0	0	0	0	0	0
Nitratidesulfovibrio	15	26	11	0	6	1
Nitratifractor	1	0	0	0	0	0
Nitratireductor	5	17	46	2	1	0
Nitratiruptor	0	0	0	1	0	0
Nitrincola	0	0	0	0	1	0
Nitrobacter	2	1	2	0	0	0
Nitrogeniibacter	1	0	5	0	2	1
Nitrosarchaeum	0	0	0	0	2	0
Nitrosococcus	0	1	0	0	1	0
Nitrosomonas	2	4	4	0	3	0
Nitrosophilus	0	0	0	0	0	1
Nitrosopumilus	0	0	0	1	0	0
Nitrososphaera	1	0	5	0	0	0
Nitrosospira	2	0	1	0	0	0
Nitrosotalea	0	0	0	0	0	0
Nitrospina	1	0	3	0	0	0
Nitrospira	4	15	13	0	3	0
Nitrospirillum	4	1	0	2	0	1
Nitunavirus	0	0	0	0	0	0
Niuhvovirus	0	0	0	0	0	0
Niveibacterium	1	2	6	0	0	7
Niveispirillum	0	3	1	0	0	0
Njordvirus	0	0	0	0	0	0
Noahvirus	0	0	0	0	0	0
Nocardia	66	54	72	5	8	23
Nocardioides	117	35	112	15	5	16
Nocardiopsis	14	13	14	6	1	8
Nochtlivirus	0	0	0	0	0	0
Nodensvirus	0	0	0	0	0	0
Nodosilinea	0	1	0	0	0	0
Nodularia	1	3	2	0	0	0
Noelyvirus	0	0	0	0	0	0
Nohivirus	0	0	0	0	0	0
Nohrdovirus	0	0	0	0	0	0
Nonagvirus	0	0	0	0	0	0
Nonanavirus	0	0	0	0	0	0
Nonlabens	2	6	0	2	0	0
Nonomuraea	52	7	25	1	3	4
Nordella	1	2	0	0	0	0
Norfolkplacevirus	0	0	0	0	0	0
Norovirus	0	0	0	0	0	0
Northamptonvirus	0	0	0	0	0	0
Norwavirus	0	0	0	0	0	0
Nosocomiicoccus	0	0	1	0	4	0
Nostoc	16	6	0	1	0	1
Nostocoides	0	1	0	0	0	0
Nouzillyvirus	0	0	0	0	0	0
Novacetimonas	5	1	0	0	1	0
Novemvirus	0	0	0	0	0	0
Novibacillus	3	0	1	0	3	0
Noviherbaspirillum	1	4	21	4	0	0
Noviluteimonas	0	0	0	0	0	0
Novilysobacter	0	5	0	0	0	0
Novirhabdovirus	0	0	0	0	0	0
Novisyntrophococcus	4	3	6	31	73	78
Novosibovirus	0	0	0	0	0	0
Novosibvirus	0	0	0	0	0	0
Novosphingobium	23	16	49	7	4	7
Novosphingopyxis	0	2	0	0	0	3
Noxifervirus	0	0	0	0	0	0
Nucleorhabdovirus	0	0	0	0	0	0
Nupapillomavirus	0	0	0	0	0	0
Nutorquevirus	0	0	0	0	0	0
Nyavirus	0	0	0	0	0	0
Nyceiraevirus	0	0	0	0	0	0
Nyfulvavirus	0	0	0	0	0	0
Nylescharonvirus	0	0	0	0	0	0
Nymphadoravirus	0	0	0	0	0	0
Obesumbacterium	0	0	1	0	0	0
Obhoarovirus	0	0	0	0	0	0
Oblavirus	0	0	0	0	0	0
Obolenskvirus	0	0	0	0	0	0
Obscuruvirus	0	0	0	0	0	0
Occallatibacter	1	1	1	0	0	0
Occultella	0	0	0	0	2	1
Oceanicaulis	10	4	0	0	0	0
Oceanicoccus	0	0	0	0	0	0
Oceanicola	1	0	0	0	1	0
Oceanidesulfovibrio	2	13	4	0	1	2
Oceanihabitans	0	0	0	0	0	0
Oceanimonas	3	2	4	0	0	0
Oceaniradius	0	0	0	0	0	0
Oceanirhabdus	0	7	0	0	2	0
Oceanisphaera	0	11	1	0	2	0
Oceanispirochaeta	0	0	0	0	6	0
Oceanithermus	0	2	13	0	0	0
Oceanobacillus	2	4	13	6	7	1
Oceanotoga	1	0	0	1	0	1
Oceanusvirus	0	0	0	0	0	0
Oceshuvirus	0	0	0	0	0	0
Ocetevirus	0	0	0	0	0	0
Ochrobactrum	2	0	0	0	0	0
Ociwvivirus	0	0	0	0	0	0
Octadecabacter	0	4	0	1	1	0
Octobienvirus	0	0	0	0	0	0
Odiravirus	0	0	0	0	0	0
Odonatavirus	0	0	0	0	0	0
Odoribacter	85	3185	512	0	46	96
Oecophyllibacter	3	0	0	0	0	0
Oekfovirus	0	0	0	0	0	0
Oengusvirus	1	2	7	0	0	6
Oenococcus	0	0	0	0	0	0
Oerskovia	0	0	0	0	0	0
Ogataea	0	0	0	0	0	0
Ohlsrhavirus	0	0	0	0	0	0
Oinezvirus	0	0	0	0	0	0
Okavirus	0	0	0	0	0	0
Okeanomitos	0	4	0	0	2	0
Okubovirus	0	0	0	0	0	0
Oldborovirus	0	0	0	0	0	0
Oleavirus	0	0	0	0	0	0
Oleidesulfovibrio	7	9	2	0	0	0
Oleiharenicola	0	4	1	0	1	0
Oleiphilus	0	0	2	0	0	0
Oligella	0	16	0	0	0	0
Olivavirus	0	0	0	0	0	0
Oliverunavirus	0	0	0	0	0	0
Oliviavirus	0	0	0	0	0	0
Olivibacter	0	1	3	0	3	0
Olleya	0	0	0	0	0	0
Ollusvirus	0	0	0	0	0	0
Olmsdivirus	0	0	0	0	0	0
Olsenella	163	58	157	248	341	393
Omarvirus	0	0	0	0	0	0
Omegapapillomavirus	0	0	0	0	0	0
Omegatetravirus	0	0	0	0	0	0
Omegatorquevirus	0	0	0	0	0	0
Omegavirus	0	0	0	0	0	0
Omikronpapillomavirus	0	0	0	0	0	0
Omohevirus	0	0	0	0	0	0
Oncotshavirus	0	0	0	0	0	0
Oneupvirus	0	0	0	0	0	0
Onohmuvirus	0	0	0	0	0	0
Onyinyevirus	0	0	0	0	0	0
Ootivirus	0	0	0	0	0	0
Opacimonas	0	0	0	0	0	0
Opdykovirus	0	0	0	0	0	0
Ophiovirus	0	0	0	0	0	0
Opitutus	2	7	13	0	0	9
Opunvirus	0	0	0	0	0	0
Orbivirus	0	0	0	0	0	0
Orbus	0	2	1	0	0	1
Orchidvirus	0	0	0	0	0	0
Oricola	0	2	0	0	0	0
Orientia	0	0	0	0	0	0
Orinovirus	0	0	0	0	0	0
Orivirus	0	0	0	0	0	0
Orlajensenia	0	0	0	0	0	0
Ormenosvirus	0	0	0	0	0	0
Ornithinibacillus	0	13	0	0	1	0
Ornithinimicrobium	7	12	1	1	3	1
Ornithobacterium	0	7	3	0	3	1
Orrella	5	1	0	0	0	0
Orthoavulavirus	0	0	0	0	0	0
Orthobornavirus	0	0	0	0	0	0
Orthobunyavirus	0	0	1	0	0	0
Orthocurvulavirus	0	0	0	0	0	0
Orthocystovirus	0	0	0	0	0	0
Orthodiscovirus	0	0	0	0	0	0
Orthoebolavirus	0	0	0	0	0	0
Orthoflavivirus	0	0	0	0	0	0
Orthohantavirus	0	0	0	0	0	0
Orthohepadnavirus	0	0	0	0	0	0
Orthomarburgvirus	0	0	0	0	0	0
Orthonairovirus	0	0	0	0	0	0
Orthonoravirus	0	0	0	0	0	0
Orthophasmavirus	0	0	0	0	0	0
Orthopicobirnavirus	0	0	0	0	0	0
Orthopneumovirus	0	0	0	0	0	0
Orthopoxvirus	0	0	0	0	0	0
Orthoreovirus	0	0	0	0	0	0
Orthorubulavirus	0	0	0	0	0	0
Orthotospovirus	0	0	0	0	0	0
Orthotulasvirus	0	0	0	0	0	0
Oryzavirus	0	0	0	0	0	0
Oryzisolibacter	0	2	0	0	1	0
Oryzobacter	2	5	1	1	0	0
Oryzomicrobium	10	1	1	0	0	1
Oryzopoxvirus	0	0	0	0	0	0
Oscarsovirus	0	0	0	0	0	0
Oscillatoria	0	0	0	0	0	0
Oscillibacter	3771	2635	1428	71	388	259
Oscivirus	0	0	0	0	0	0
Oshimavirus	0	0	0	0	0	0
Osigowavirus	0	0	0	0	0	0
Oslovirus	0	0	0	0	0	0
Ostreavirus	0	0	0	0	0	0
Otagovirus	0	0	0	0	0	0
Otakuvirus	0	0	0	0	0	0
Otariodibacter	0	0	0	0	0	0
Otoolea	73	23	57	41	57	127
Ottowia	15	13	8	0	0	0
Ourmiavirus	0	0	0	0	0	0
Owariibacterium	341	286	246	50	98	77
Owenocuvirus	0	0	0	0	0	0
Owenweeksia	0	0	0	0	0	0
Oxalobacter	10	3	259	7	138	8
Oxychlovirus	0	0	0	0	0	0
Oxynema	2	0	0	0	0	0
Oxyplasma	0	0	0	0	0	0
Paadamvirus	0	0	0	0	0	0
Pacehavirus	0	0	0	0	0	0
Pacificitalea	0	0	0	0	0	0
Pacinivirus	0	0	0	0	0	0
Paclarkvirus	0	0	0	1	0	0
Pacuvirus	0	0	0	0	0	0
Paenacidovorax	0	1	0	0	0	0
Paenalcaligenes	1	8	0	0	0	0
Paenalkalicoccus	0	0	0	0	0	0
Paenarthrobacter	13	7	2	1	3	0
Paenibacillus	189	242	260	88	214	164
Paeniglutamicibacter	0	0	1	0	2	0
Paenimyroides	0	0	0	0	0	0
Paenisporosarcina	0	0	0	1	0	0
Pagavirus	0	0	0	0	0	0
Pagevirus	0	0	0	0	0	0
Pagohnivirus	0	0	0	0	0	0
Paguronivirus	0	0	0	0	0	0
Pahdacivirus	0	0	0	0	0	0
Pahexavirus	0	0	0	0	0	0
Pahsextavirus	0	0	0	0	0	0
Pahspavirus	0	0	0	0	0	0
Pairvirus	0	0	0	0	0	0
Pajaroellobacter	0	2	0	0	0	0
Pakpunavirus	0	0	0	0	0	0
Palaemonvirus	0	0	0	0	0	0
Palaeococcus	0	0	0	0	0	0
Palleronia	0	2	0	0	1	0
Palsdevirus	0	0	0	0	0	0
Paludibacter	1	2	0	0	0	1
Paludibacterium	5	18	5	0	2	0
Paludibaculum	2	2	2	3	0	3
Paludihabitans	4	4	2	10	10	6
Paludisphaera	0	0	1	0	3	0
Pamexvirus	0	0	0	0	0	0
Pamirivirus	0	0	0	0	0	0
Panacibacter	0	0	0	6	1	1
Pandoraea	7	7	6	4	4	0
Pandoravirus	0	0	0	0	0	0
Panicovirus	0	0	0	0	0	0
Panjvirus	0	0	0	0	0	0
Pankowvirus	0	0	0	0	0	0
Pannonibacter	0	0	0	0	0	0
Pantoea	19	25	18	4	6	14
Paopuvirus	0	0	0	0	0	0
Papanivirus	0	0	0	0	0	0
Papyrusvirus	0	0	0	0	0	0
Paraavulavirus	0	0	0	0	0	0
Parabacteroides	587	8240	15986	170	1121	5915
Parablastomonas	0	0	0	0	3	0
Paraburkholderia	37	24	88	10	13	3
Parachlamydia	0	0	0	3	0	0
Paracidovorax	13	4	2	0	0	4
Paraclostridium	2	1	2	43	136	64
Paracoccus	53	88	60	0	10	8
Paraconexibacter	17	4	1	0	0	1
Paracrocinitomix	0	2	0	0	0	0
Paractinoplanes	0	0	0	0	0	0
Paradevosia	1	2	0	0	0	0
Parafannyhessea	21	2	70	32	20	88
Paraflavitalea	0	0	2	0	3	1
Parafrankia	2	2	3	0	2	0
Paragemmobacter	0	7	7	0	0	0
Parageobacillus	0	1	1	0	0	5
Paraglaciecola	0	1	0	2	0	0
Parahenipavirus	0	0	0	0	0	0
Parahepadnavirus	0	0	0	0	0	0
Parajeilongvirus	0	0	0	0	0	0
Paralcaligenes	1	0	1	0	0	0
Paraliobacillus	0	0	0	0	0	1
Paralysiella	3	0	0	0	0	0
Paramagnetospirillum	4	0	1	0	0	0
Paramecium	0	0	0	0	0	0
Paramicrobacterium	0	5	0	0	0	0
Paramixta	0	0	0	0	0	0
Paramuribaculum	4	2	5	1	0	3
Paraneptunicella	0	0	0	2	0	0
Paraoerskovia	6	0	0	2	0	0
Paraphotobacterium	0	0	0	0	0	0
Parapoxvirus	0	0	0	0	0	0
Paraprevotella	16	36	39	1	2641	4
Pararhizobium	1	2	3	3	3	0
Pararhodospirillum	4	0	0	0	0	0
Pararobbsia	0	0	0	0	0	0
Pararoseomonas	0	2	0	0	1	0
Pararubulavirus	0	0	0	0	0	0
Parasaccharibacter	1	0	0	0	0	0
Parasalinivibrio	0	1	0	0	0	0
Parascardovia	4	0	5	14	11	2
Parasedimentitalea	1	0	0	0	0	0
Parashewanella	0	10	0	0	0	0
Parasphaerochaeta	0	1	0	0	0	0
Parasphingopyxis	0	0	0	0	0	0
Parasphingorhabdus	4	5	0	1	0	0
Parasynechococcus	0	0	0	0	0	0
Parathermosynechococcus	1	0	0	0	0	0
Paraurantiacibacter	1	0	0	0	0	0
Parazoarcus	0	0	2	0	0	0
Parechovirus	0	0	0	0	0	0
Parelusimicrobium	0	0	0	0	1	0
Paremcibacter	2	0	2	0	0	0
Parerythrobacter	0	0	0	0	0	0
Parhipatevirus	0	0	0	0	0	0
Pariacacavirus	0	0	0	0	0	0
Parissaclayvirus	0	0	0	0	0	0
Parlovirus	0	0	0	0	0	0
Paroceanicella	18	7	1	0	0	0
Parolsenella	49	19	72	137	64	135
Parvibaculum	3	0	0	0	0	0
Parvicella	0	0	0	0	0	0
Parvimonas	2	19	5	12	25	193
Parvularcula	2	2	1	0	0	0
Pasivirus	0	0	0	0	0	0
Paslahepevirus	0	0	0	0	0	0
Passerivirus	0	0	0	0	0	0
Pasteurella	0	0	0	1	4	0
Patavirus	0	0	0	0	0	0
Patiencevirus	0	0	0	0	0	0
Patimovirus	0	0	0	0	0	0
Patiriisocius	0	0	0	0	0	0
Patrovirus	0	0	0	0	0	0
Paucilactobacillus	0	0	1	0	6	0
Paulavirus	0	0	0	0	0	0
Pauljensenia	12	0	31	92	43	20
Paundecimvirus	0	0	0	0	0	0
Paundivirus	0	0	0	0	0	0
Pavtokvirus	0	0	0	0	0	0
Pawinskivirus	0	0	0	0	0	0
Paysduvirus	0	0	0	0	0	0
Pazvirus	0	0	0	0	0	0
Pbunavirus	0	0	0	0	0	0
Peatvirus	0	0	0	0	0	0
Pebcunavirus	0	0	0	0	0	0
Pecentumvirus	0	0	0	0	0	0
Pecluvirus	0	0	0	0	0	0
Pectinatus	0	0	13	0	0	0
Pectobacterium	5	2	5	2	4	2
Pediavirus	0	0	0	0	0	0
Pediococcus	0	0	2	2	3	1
Pedobacter	3	7	5	5	3	6
Pedococcus	6	1	0	0	0	0
Pedosvirus	0	0	0	0	0	0
Peduovirus	0	0	0	0	0	0
Peeveelvirus	0	0	0	0	0	0
Pefuambidensovirus	0	0	0	0	0	0
Pegivirus	0	0	0	0	0	0
Pegunavirus	0	0	0	0	0	0
Pehohrivirus	0	0	0	0	0	0
Pehsaduvirus	0	0	0	0	0	0
Pekhitvirus	0	0	0	0	0	0
Pektosvirus	0	0	0	0	0	0
Pelagerythrobacter	6	3	0	0	1	0
Pelagibacterium	7	3	8	1	0	0
Pelagibius	11	19	10	0	0	1
Pelagimonas	0	0	0	0	0	0
Pelagivirus	0	0	0	0	0	0
Pelagovum	0	6	1	1	4	0
Pelamoviroid	0	0	0	0	0	0
Pelarspovirus	0	0	0	0	0	0
Pelistega	0	0	0	3	0	1
Pelmivirus	0	0	0	0	0	0
Pelobacter	8	14	2	0	3	0
Pelodictyon	4	5	0	0	6	6
Pelolinea	1	0	0	3	1	1
Pelosinus	0	0	0	4	1	1
Pemapivirus	0	0	0	0	0	0
Pemunavirus	0	0	0	0	0	0
Pendulispora	2	2	1	0	6	0
Pengzhenrongella	11	1	6	0	1	0
Penicillimonavirus	0	0	0	0	0	0
Penicillium	6	6	6	0	0	2
Penintadodekavirus	0	0	0	0	0	0
Penoulivirus	0	0	0	0	0	0
Penstylhamaparvovirus	0	0	0	0	0	0
Pepevirus	0	0	0	0	0	0
Peptacetobacter	0	0	0	1	7	10
Peptoclostridium	3	1	17	0	1	0
Peptoniphilus	0	13	2	8	5	108
Peptostreptococcus	0	1	2	10	20	50
Pepyhexavirus	0	0	0	0	0	0
Percavirus	0	0	0	0	0	0
Percilovirus	0	0	0	0	0	0
Percyvirus	0	0	0	0	0	0
Peredibacter	0	0	0	0	1	0
Perhabdovirus	0	0	0	0	0	0
Peribacillus	0	4	1	10	8	4
Perisivirus	0	0	0	0	0	0
Periweissella	0	0	0	0	0	0
Permianibacter	0	0	2	0	0	0
Peropuvirus	0	0	0	0	0	0
Perrunavirus	0	0	0	0	0	0
Persephonella	0	0	0	0	0	0
Persicimonas	7	1	0	0	0	0
Persicobacter	2	0	0	0	2	0
Persistencevirus	0	0	0	0	0	0
Pestivirus	0	0	0	0	0	0
Peterkaempfera	1	2	13	2	0	0
Peternellavirus	0	0	0	0	0	0
Peteryoungia	0	1	0	0	0	0
Petorquevirus	0	0	0	0	0	0
Petrimonas	7	7	3	1	0	0
Petrocella	1	4	2	0	4	0
Petroclostridium	2	16	23	1	0	1
Petrotoga	0	2	0	0	0	0
Petruschkyvirus	0	0	0	0	0	0
Petsuvirus	0	0	0	0	0	0
Pettyvirus	0	0	0	0	0	0
Petuvirus	0	0	0	0	0	0
Pfluvirus	0	0	0	0	0	0
Phabiovirus	0	0	0	0	0	0
Phabquatrovirus	0	0	0	0	0	0
Phadecavirus	0	0	0	1	0	0
Phaeobacter	1	1	3	0	1	0
Phaeodactylibacter	6	0	0	0	0	5
Phaeodactylum	0	1	0	2	0	0
Phaeovirus	0	0	0	0	0	0
Phapecoctavirus	0	0	0	0	0	0
Pharaohvirus	0	0	0	0	0	0
Phascolarctobacterium	58	83	475	82	566	45
Phasivirus	0	0	0	0	0	0
Phayathaivirus	0	0	0	0	0	0
Phayoncevirus	0	0	0	0	0	0
Phelinovirus	0	0	0	0	0	0
Phenylobacterium	13	2	21	0	5	0
Phialvirus	0	0	0	0	0	0
Phietavirus	0	0	0	0	0	0
Phifelvirus	0	0	0	0	0	0
Phikmvvirus	0	0	0	0	0	0
Phikzvirus	0	0	0	0	0	0
Philippevirus	0	0	0	0	0	0
Philtcovirus	0	0	0	0	0	0
Phimunavirus	0	0	0	0	0	0
Phipapillomavirus	0	0	0	0	0	0
Phistoryvirus	0	0	0	0	0	0
Phitrevirus	0	0	0	0	0	0
Phlebovirus	0	0	0	0	0	0
Phlegivirus	0	0	0	0	0	0
Phleivirus	0	0	0	0	0	0
Phnomibacter	0	0	0	0	0	0
Phobosvirus	0	0	0	0	0	0
Phobpsivirus	0	0	0	0	0	0
Phocaeicola	316	21235	8997	216	2209	2083
Phocoenobacter	0	1	0	0	0	0
Phoenicibacter	3	0	0	0	8	2
Phormidium	0	0	0	0	4	1
Phosphitispora	3	1	5	0	2	0
Photobacterium	6	1	9	3	2	2
Photorhabdus	1	0	0	0	0	0
Phototrophicus	0	0	0	2	0	0
Phragmivirus	0	0	0	0	0	0
Phrappuccinovirus	0	0	0	0	0	0
Phreatobacter	4	0	0	2	4	2
Phulihavirus	0	0	0	0	0	0
Phutvirus	0	0	0	0	0	0
Phycicoccus	0	1	3	0	1	0
Phycisphaera	9	2	2	0	0	1
Phyllobacterium	2	11	7	0	5	1
Phyllomonavirus	0	0	0	0	0	0
Phytobacter	2	178	5	0	0	0
Phytohabitans	3	0	4	0	0	0
Phytopseudomonas	0	0	0	0	0	0
Phytoreovirus	0	0	0	0	0	0
Picardvirus	0	0	0	0	0	0
Pichia	0	0	0	0	0	0
Picosynechococcus	2	2	0	0	3	0
Picrophilus	0	0	0	0	0	0
Pidchovirus	0	0	0	0	0	0
Piedvirus	0	0	0	0	0	0
Pienvirus	0	0	0	0	0	0
Pifdecavirus	0	0	0	0	0	0
Pigmentibacter	0	0	0	0	0	0
Pigmentiphaga	14	12	9	2	0	2
Pihngevirus	0	0	0	0	0	0
Pijolavirus	0	0	0	0	0	0
Pikeienuella	11	2	15	0	0	1
Pikminvirus	0	0	0	0	0	0
Pimelobacter	4	9	1	0	1	5
Pinnievirus	0	0	0	0	0	0
Piorkowskivirus	0	0	0	0	0	0
Pipapillomavirus	0	0	0	0	0	0
Pipefishvirus	0	0	0	0	0	0
Pipoluvirus	0	0	0	0	0	0
Piponevirus	0	0	0	0	0	0
Pippivirus	0	0	0	0	0	0
Pirellula	0	0	1	0	1	0
Pirellulimonas	3	2	0	1	1	0
Pirifovirus	0	0	0	0	0	0
Piscesmortuivirus	0	0	0	0	0	0
Piscichuvirus	0	0	0	0	0	0
Piscihepevirus	0	0	0	0	0	0
Piscinibacter	3	2	5	1	2	0
Piscinibacterium	1	1	0	0	0	0
Piscirickettsia	0	0	1	0	0	0
Pistolvirus	0	0	0	0	0	0
Pistricoccus	1	7	5	0	0	0
Plaisancevirus	0	0	0	0	0	0
Planctellipticum	2	4	0	1	0	0
Planctobacterium	0	0	0	0	0	0
Planctomyces	3	3	3	0	3	1
Planctopirus	7	5	0	0	0	0
Planktomarina	0	0	0	0	0	0
Planktothricoides	0	0	0	2	0	2
Planktothrix	1	1	0	3	2	1
Planobispora	0	0	0	0	0	0
Planococcus	3	12	13	4	7	6
Planomicrobium	0	0	0	0	0	0
Plantactinospora	13	3	3	0	2	0
Plantibacter	1	0	0	2	0	0
Plasmavirus	0	0	0	0	0	0
Plasmodium	1	5	0	2	2	0
Plasmopamonavirus	0	0	0	0	0	0
Plateaulakevirus	0	0	0	0	0	0
Platypuvirus	0	0	0	0	0	0
Playavirus	0	0	0	0	0	0
Pleakleyvirus	0	0	0	0	0	0
Plectrovirus	0	0	0	0	0	0
Pleeduovirus	0	0	0	0	0	0
Pleetrevirus	0	0	0	0	0	0
Pleionea	0	0	0	0	0	0
Pleomorphomonas	12	13	7	0	0	0
Plesiomonas	1	0	2	0	0	0
Pletoitzamnavirus	0	0	0	0	0	0
Pleurocapsa	0	0	1	0	1	0
Plotvirus	0	0	0	0	0	0
Pluralibacter	5	6	27	0	0	0
Plymouthvirus	0	0	0	0	0	0
Poacevirus	0	0	0	0	0	0
Pochonia	0	1	11	1	0	1
Podivirus	0	0	0	0	0	0
Podospora	0	1	0	0	0	1
Podtsbuvirus	0	0	0	0	0	0
Poecivirus	0	0	0	0	0	0
Pogseptimavirus	0	0	0	0	0	0
Pohlevirus	0	0	0	0	0	0
Pohlodivirus	0	0	0	0	0	0
Pohlydovirus	0	0	0	0	0	0
Poindextervirus	0	0	0	0	0	0
Pokkaliibacter	0	0	0	0	0	0
Pokkenvirus	0	0	0	0	0	0
Pokrovskaiavirus	0	0	0	0	0	0
Polaribacter	2	16	0	4	5	8
Polaromonas	2	6	2	0	2	4
Polemovirus	0	0	0	0	0	0
Polerovirus	0	0	0	0	0	0
Pollockvirus	0	0	0	0	0	0
Pollutimonas	7	1	2	0	1	0
Pollyceevirus	0	0	0	0	0	0
Polyangium	5	7	0	1	0	0
Polybotosvirus	0	0	0	0	0	0
Polycladomyces	2	1	6	0	1	0
Polymorphobacter	0	2	0	1	0	0
Polymorphospora	4	11	0	0	0	0
Polymorphum	4	0	0	0	0	0
Polymycovirus	0	0	0	0	0	0
Polynucleobacter	4	11	18	6	8	9
Polystyrenella	2	1	2	0	0	0
Pomeroyivirus	0	0	0	0	0	0
Pomovirus	0	0	0	0	0	0
Poncivirus	0	0	0	0	0	0
Ponsvirus	0	0	0	0	0	0
Pontibacillus	0	0	4	0	2	0
Pontibacter	4	6	9	1	0	1
Ponticoccus	0	0	0	0	0	1
Pontimicrobium	1	2	0	0	0	0
Pontimonas	0	0	0	0	0	0
Pontivivens	0	0	7	0	0	1
Pontunivirus	0	0	0	0	0	0
Pontusvirus	0	0	0	0	0	0
Popoffvirus	0	0	0	0	0	0
Porcisia	0	0	2	5	0	0
Porifericola	0	1	0	0	0	0
Poriferisphaera	0	2	0	0	0	0
Pormufvirus	0	0	0	0	0	0
Porphyrobacter	15	1	0	2	0	0
Porphyromonas	13	27	4	8	1	59
Porprismacovirus	0	0	0	0	0	0
Porrectionivirus	0	0	0	0	0	0
Porticoccus	0	0	0	0	0	0
Posavirus	0	0	0	0	0	0
Poseidonibacter	0	0	0	0	0	0
Poseidonvirus	0	0	0	0	0	0
Pospiviroid	0	0	0	0	0	0
Potamipivirus	0	0	0	0	0	0
Potamoivirus	0	0	0	0	0	0
Potexvirus	0	0	0	0	0	0
Potyvirus	0	0	0	0	0	0
Pourcelvirus	0	0	0	0	0	0
Poushouvirus	0	0	0	0	0	0
Powerballvirus	0	0	0	0	0	0
Powvirus	0	0	0	0	0	0
Pradoshia	0	2	0	0	0	0
Pradovirus	0	0	0	0	0	0
Pragia	0	0	0	0	0	0
Prasinovirus	0	0	0	0	0	0
Prauserella	0	0	0	1	0	0
Predatorvirus	0	0	0	0	0	0
Pregotovirus	0	0	0	0	0	0
Prescottella	0	3	4	0	1	0
Presleyvirus	0	0	0	0	0	0
Prevotella	52	152	82	7	52	19
Priestia	1	9	0	12	10	8
Primolicivirus	0	0	0	0	0	0
Priunavirus	0	0	0	0	0	0
Privateervirus	0	0	0	0	0	0
Proboscivirus	0	0	0	0	0	0
Prochlorococcus	2	5	0	3	4	0
Prodigiosinella	0	0	0	0	0	0
Profundibacter	0	0	1	0	0	0
Promethearchaeum	0	0	0	0	0	0
Promicromonospora	2	5	5	0	0	1
Propionibacterium	35	15	72	104	328	12
Propioniciclava	0	3	0	0	3	2
Propionimicrobium	0	1	0	0	0	0
Prosimiispumavirus	0	0	0	0	0	0
Prosthecochloris	10	5	0	0	1	0
Protaetiibacter	1	4	0	0	1	0
Proteiniborus	2	0	5	1	2	0
Proteiniclasticum	31	9	9	2	2	2
Proteiniphilum	4	7	0	0	0	0
Proteinivorax	0	0	0	2	0	2
Proteus	1	12	3	3	5	0
Protoambidensovirus	0	0	0	0	0	0
Protobacilladnavirus	0	0	0	0	0	0
Protofrankia	0	0	1	1	0	2
Protoparvovirus	0	0	0	0	0	0
Providencia	2	4	1	0	8	1
Prunevirus	0	0	0	0	0	0
Prymnesiovirus	0	0	0	0	0	0
Przondovirus	0	0	0	0	0	0
Psavirus	0	0	0	0	0	0
Psecadovirus	0	0	0	0	0	0
Pseudactinotalea	1	0	2	0	0	0
Pseudaeromonas	2	2	0	1	0	0
Pseudalgibacter	0	0	0	0	0	0
Pseudalkalibacillus	0	0	0	3	0	2
Pseudanabaena	0	2	0	2	0	0
Pseudarthrobacter	18	11	6	22	3	6
Pseudazoarcus	14	2	0	0	0	0
Pseudemcibacter	0	1	0	0	0	0
Pseudenterobacter	0	0	0	0	0	0
Pseudescherichia	0	4	1	0	0	0
Pseudidiomarina	0	0	0	0	0	0
Pseudoalteromonas	10	1	3	6	9	7
Pseudobacillus	0	0	0	0	0	0
Pseudobacter	1	0	0	0	0	1
Pseudobdellovibrio	0	0	0	0	0	0
Pseudobutyrivibrio	4	5	8	22	29	19
Pseudochrobactrum	4	2	0	0	0	0
Pseudocitrobacter	15	5	4	0	2	0
Pseudocnuella	0	0	0	0	0	1
