# Pathway	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	0.000137262	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	5.19108e-05	5.63203e-05
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	7.03571e-05	0.000644234	0	0.000429905	0.000270285	0.000468404	0.000204522	0.00012021	0.000263163	0.000396465	0.000879044	0.000412088
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Actinomyces.s__Actinomyces_odontolyticus	0	0	0	0	0	0	0	0	0	0	2.78261e-05	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000128521	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Campylobacter.s__Campylobacter_gracilis	0	0	0	0	0	0	0	0	0	0	0	8.44529e-05
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	0.000103699	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Capnocytophaga.s__Capnocytophaga_granulosa	0	0	0	0	0	0	0	0	0	0	0	3.50883e-05
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Corynebacterium.s__Corynebacterium_matruchotii	0	0	0	0	0	0	0	0.000112023	0	0	0	5.05295e-05
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Gemella.s__Gemella_haemolysans	0	0	0	5.47449e-05	0	0	0	0	0	0.000109115	0	1.57285e-05
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	4.65972e-05
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	8.22224e-05	0	9.91685e-05	0	0	0	0	6.68152e-05	3.39131e-05	0.000243282	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Solobacterium.s__Solobacterium_moorei	2.73683e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000170614	0	0	7.3852e-05	7.41155e-05	3.86528e-05
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	2.277e-05	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	4.69239e-05	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	0	0.00044597	0	0.000531892	0.000317771	0.00055506	0.000253509	0	0.000337525	0.000484126	0.000852488	0.000455997
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000130517	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	4.47897e-05	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	6.42493e-05	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0.000134539	0	0.000113687	0	0	0	0	8.01427e-05	7.37034e-05	0.000271694	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	7.53785e-05	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Neisseria.s__Neisseria_subflava	0	0	0	5.95325e-05	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.00018738	0	0	0.000112767	4.30739e-05	4.99257e-05
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	9.59128e-05	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	5.00817e-05	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	0.000223742	0.000389351	0	0.000641526	0.000407007	0.000680023	0.000373471	0.000267295	0.000557023	0.000714072	0.000830714	0.00044737
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Gemella.s__Gemella_haemolysans	0	0	0	7.6328e-05	0	0	0	0	0	0.000126014	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.35044e-05
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	6.24554e-05	0	0.000124071	0	6.32029e-05	0	0	0.000105072	3.33321e-05	0.000287058	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	9.98388e-05	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000155544	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000177353	0	0	0.000101141	3.43909e-05	6.9041e-05
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	5.1026e-05	0
PWY-7234: inosine-5'-phosphate biosynthesis III	0.000260718	0	0	0.000365094	0.000130363	0.000310455	0.000120045	0	0.000348982	0.000320169	0.000700297	0.000277541
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	6.6129e-05	0	0	0	0	4.25959e-05	0	0.000213565	0
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000112014	0	0	0	0	0
PWY-7237: myo-, chiro- and scillo-inositol degradation	0	0	0	6.11272e-05	0	0	0	0	0	0	0	0
PWY-7237: myo-, chiro- and scillo-inositol degradation|g__Oribacterium.s__Oribacterium_sinus	0	0	0	6.11272e-05	0	0	0	0	0	0	0	0
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	0.000320763	0	0	0.000419189	0.000168788	0	0	0.000270832	0.00043838	0.000438157	0.000397837	0.000212253
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	5.44034e-05	0	0	0	0	0	0	0.000133445	0
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Neisseria.s__Neisseria_flavescens	0	0	0	5.65784e-05	0	0	0	0	4.9542e-05	4.18646e-05	4.12096e-05	0
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Neisseria.s__Neisseria_subflava	0	0	0	5.70198e-05	0	0	0	0	5.65667e-05	0	0	0
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	4.46683e-05	0
PWY-7279: aerobic respiration II (cytochrome c) (yeast)	0	0	0	0.000107643	0	0	0	0	8.00327e-05	0.000174585	0	0
PWY-7279: aerobic respiration II (cytochrome c) (yeast)|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	1.61338e-05	0	0
PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)	0.000112596	0.000106178	0.000148905	0.000212748	0	0	0	0.000292119	0.000172943	0.000278999	0.000355752	0.000208691
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)	0.000417348	0	0.000274886	0.000286655	0.000336717	0.000302076	0.000394135	0.000276669	0.00019584	0.000501305	0.000208361	0.000357179
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.00020009	0	0	0	0.000218334	0	7.72494e-05	0	0	0	0	5.43232e-05
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Gemella.s__Gemella_haemolysans	0	0	0	5.32816e-05	0	0	0	0	0	5.83282e-05	0	5.0017e-05
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	8.46039e-05	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	0.000179597	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000198126	0	0	0.0001383	0	7.53292e-05
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	0	0	0	0.000155529	0	0	0	0.000348834	0.000170433	0.000172158	0.000340942	0.000115495
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)|g__Corynebacterium.s__Corynebacterium_matruchotii	0	0	0	0	0	0	0	8.60384e-05	0	0	0	0
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	0	9.30267e-05	0	0.000370879	0.000526003	0.000324842	0	0.000224389	0.000415675	0.000298669	0.000433806	0.000304237
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)|g__Neisseria.s__Neisseria_flavescens	0	0	0	9.59676e-05	0	0	0	0	7.06357e-05	8.16113e-05	4.02738e-05	0
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	6.73606e-05	6.31341e-05	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	0	0.000239333	0	0.000291312	0	0	0	0.000283943	0.000159941	0.000433293	0.000247131	0.000167107
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	6.18414e-05	0	0	0	0	0	0	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Neisseria.s__Neisseria_flavescens	0	0	0	6.19763e-05	0	0	0	0	0	0	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	5.18894e-05
PWY-7456: mannan degradation	0	0	0	0	0	0	0	0	0	0	0	6.5809e-05
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	0	0	0	0.000448654	0.000383003	0	0	0	0.000125003	0.000378769	5.52568e-05	0.000226122
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000184719	0	0	0	0	0	0	0
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	8.30415e-05	0	0
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	6.41698e-05
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	7.36259e-05	0	0
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	5.48155e-05	0	0	0
PWY-7560: methylerythritol phosphate pathway II	0	0	0	0.000216146	0.000125937	0.000340051	9.42027e-05	0.000172275	0.000154585	0.000158002	0	0.000236092
PWY-7663: gondoate biosynthesis (anaerobic)	0.0004372	0.000139398	0	0.000378857	0.000635357	0.000487688	9.07802e-05	0.000217159	0.000356565	0.000369676	0.000331891	0.000307899
PWY-7663: gondoate biosynthesis (anaerobic)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000413127	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Capnocytophaga.s__Capnocytophaga_granulosa	0	0	0	0	0	0	0	0	0	0	0	3.40674e-05
PWY-7663: gondoate biosynthesis (anaerobic)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000203328	0	0	0	0.000138879	0	0	0	0	0	0	3.91235e-05
PWY-7663: gondoate biosynthesis (anaerobic)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	9.95736e-05	0	0	0	0	3.17351e-05	0	0.000103629	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.000108677	0	0	0	0	5.14307e-05	0.000131845	3.94814e-05	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000104164	0	0	0	0	7.24245e-05	5.62285e-05	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000309618	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Prevotella.s__Prevotella_nigrescens	0.000152299	0	0	0	0	0	0	0	0	0	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)	0	0.000119828	0	0.000388999	0.000609256	0.000396053	0	0.000181788	0.000211778	0.000303465	0.000176359	0.000294647
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000396518	0	0	0	0	0	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Capnocytophaga.s__Capnocytophaga_granulosa	0	0	0	0	0	0	0	0	0	0	0	2.91554e-05
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.0001012	0	0	0	0	3.63263e-05	9.50705e-05	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	6.62913e-05	5.1831e-05	0	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	0	0	0	0.000467482	0.000247093	0.000408416	0	0	0.000389713	0.000335916	0.000694758	0.000246236
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	8.51691e-05	0	0	0	0	5.40871e-05	0	0.000251219	0
PWY-922: mevalonate pathway I	0	0	0	0	0	0	0	0	0	0.000102282	0	0
PWY0-1061: superpathway of L-alanine biosynthesis	0	0	0	0.000439818	0	0.000282536	0.000278314	0.000306262	0.000346789	0.000612265	0.000500937	0.000237132
PWY0-1061: superpathway of L-alanine biosynthesis|g__Corynebacterium.s__Corynebacterium_matruchotii	0	0	0	0	0	0	0	7.18506e-05	0	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	5.14359e-05	0	0	3.42676e-05	3.49287e-05	0.000193784	0
PWY0-1061: superpathway of L-alanine biosynthesis|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	4.09386e-05	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	3.7811e-05	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000163208	0	0	3.5698e-05	0	4.0568e-05
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	0	0	0	0.00014668	0	7.59197e-05	0	0	8.90683e-05	0.000114442	0.000298234	9.11271e-05
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	8.27416e-05	0	5.6935e-05	0	0	5.11361e-05	6.13744e-05	0.000196047	0
PWY0-1261: anhydromuropeptides recycling	0	0	0.00025637	0.000424508	0.000239195	0	0	0.000214906	0.00019983	0.000435968	0.000213769	0.000224176
PWY0-1296: purine ribonucleosides degradation	0.000103533	0	0	0.000104798	0	6.49885e-05	0.000363106	0.000315224	0.000560107	0.000373441	0.000147443	0.000302056
PWY0-1296: purine ribonucleosides degradation|g__Granulicatella.s__Granulicatella_adiacens	0	0	0	0	0	0	0	0	4.29125e-05	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	6.56569e-05	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Streptococcus.s__Streptococcus_gordonii	0	0	0	0	0	0	0	9.00692e-05	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	0.000212275	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	4.45713e-05	0	0	0.000327592	0	0	4.63409e-05	0	8.23397e-05
PWY0-1296: purine ribonucleosides degradation|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	4.73156e-05	0	0	0	0	0	3.48747e-05	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	8.91889e-05	0	0	6.72983e-05	0	0	0	0.000165951	0.000204818	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	0	0	0	0	0	0	0	0	0	0	0	3.95438e-05
PWY0-1319: CDP-diacylglycerol biosynthesis II	0	0	0	0.000361066	8.95987e-05	0.00018071	0.000409211	0	0.00034681	0.000853879	0.00067414	0.000271099
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	7.18058e-05	0	0	0	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	6.71059e-05	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000171114	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	6.53327e-05	0	0	0	0	0	5.50554e-05	0.000457686	3.98983e-05
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Neisseria.s__Neisseria_flavescens	0	0	0	2.85524e-05	0	0	0	0	5.04511e-05	7.02817e-05	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Neisseria.s__Neisseria_subflava	0	0	0	6.66255e-05	0	0	0	0	6.65377e-05	0.00013053	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Porphyromonas.s__Porphyromonas_endodontalis	0	0	0	0	0	0	0	0	0	0	0	3.80131e-05
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	2.56548e-05	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000253696	0	0	4.82676e-05	0	0
PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III	0	0	0	0.000194675	0	0	0	0	0	0.000280132	0	5.46224e-05
PWY0-1479: tRNA processing	0	0	0	0.000271413	0	0	0	0	0.000285089	0.000239571	8.27939e-05	0.000126514
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	0.000137427	0	0	2.73458e-05	0	0	6.60228e-05	0.000173423	0	0	6.26989e-05	0.000147849
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	7.44388e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0	0	0	0	1.06092e-05	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	3.29867e-05
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	0	0	0	0.000374664	0.000244123	0.000223768	0	0	0.000341494	0.000410633	0.00039073	0.000237269
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0	0.00020652	0	0.000430606	0.00029792	0.000217875	0	0	0.000327806	0.000521543	0.000788579	0.000291011
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.00016496	0	0	0	0	0	0	0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	6.71015e-05	0.00031016	0
PWY0-781: aspartate superpathway	0	0	0	0.000238052	0	0	0	0	0	0.000228255	0.000160504	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0	0	0	0.000159377	0	0	0	0	9.1874e-05	0.000195639	0.000153931	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis	0	0.000166466	0	0.000423412	0.0006081	0.000383484	9.44249e-05	0.000175373	0.0001965	0.000301163	0.000290681	0.000297901
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000386184	0	0	0	0	0	0	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Capnocytophaga.s__Capnocytophaga_granulosa	0	0	0	0	0	0	0	0	0	0	0	2.65761e-05
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0.00012636	0	0	0	0	0	0	0.000123585	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.00010203	0	0	0	0	3.36535e-05	9.02248e-05	0	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	6.51807e-05	4.70431e-05	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	0	0	0	0.000361989	0.000117203	0	0	0	0.000331093	0.000510284	0.000365763	0.000223599
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.00012619	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Neisseria.s__Neisseria_flavescens	0	0	0	3.2639e-05	0	0	0	0	0	0	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Neisseria.s__Neisseria_subflava	0	0	0	8.11838e-05	0	0	0	0	7.67556e-05	0.000104593	0	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	0	0	0	0.000361989	0.000117203	0	0	0	0.000331093	0.00050764	0.000365763	0.000219459
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.00012619	0	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Neisseria.s__Neisseria_flavescens	0	0	0	3.2639e-05	0	0	0	0	0	0	0	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Neisseria.s__Neisseria_subflava	0	0	0	8.11838e-05	0	0	0	0	7.67556e-05	0.000104593	0	0
PWY66-399: gluconeogenesis III	0	0	0	0.000143208	0	0	0	0.000277757	0	0.00017538	0.000128421	0.000122296
PWY66-400: glycolysis VI (metazoan)	0	0.000172579	0.000243387	0.000369838	0.000381259	0.000316339	0	8.40469e-05	0.000431325	0.000316074	0.000493879	0.00026282
PWY66-400: glycolysis VI (metazoan)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0.00010069	0	6.05633e-05	0	0	6.16899e-05	0	0.00020095	0
PWY66-400: glycolysis VI (metazoan)|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	4.38852e-05	0	0	0
PWY66-409: superpathway of purine nucleotide salvage	0	0	0	0.000190508	0	0	0	0	0.000319242	0	0	0
PWY66-422: D-galactose degradation V (Leloir pathway)	0.000371698	7.05405e-05	0.00021526	0.000178725	0.000261895	0.000253079	0.000241777	0	0.000253053	0.000365941	9.65135e-05	0.000231416
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000345913	0	0	0	0.000161736	0	0	0	0	0	0	4.24811e-05
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	4.47531e-05	6.4265e-05	0	0
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.83776e-05
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Haemophilus.s__Haemophilus_sputorum	0	6.27145e-05	0	0	0	0	0	0	0	0	0	0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	0.000355683	0	0	0	0	0.000331479	0.000139686	0.000144759	0	0	9.06831e-05	0.000165532
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000252979	0	0	0	0	0	0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	0	0	0	0.000146737	0	0	0	0	6.69756e-05	0.000169312	8.7876e-05	0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	0	0	0	0	0	0.000256803	0	0	0	0	0	0.000223257
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	0	0	0	0	0	0	0	0	0.000467795	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	0.000350934	0.000287557	0.000143546	0.000188709	0.000104145	0.000323651	0.000142319	0.000198239	5.21001e-05	0.00044702	0.000341379	0.000285558
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Campylobacter.s__Campylobacter_showae	3.36449e-05	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	5.95775e-05	0	0	0	0	0	0.000151697	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0.000107342	4.43798e-05	0	2.37491e-05	0	0	3.12508e-05	0	0.000133326	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Prevotella.s__Candidatus_Prevotella_conceptionensis	0	0	0	0	0	0	0	0	0	0	0	3.8657e-05
