# Pathway	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
VALSYN-PWY: L-valine biosynthesis|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000494787	0	0.000173269	0	0.000369804	0	4.38401e-05	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0.000160305	8.29812e-05	0	0	5.68277e-05	0	4.55474e-05	6.02887e-05	4.50905e-05	0
VALSYN-PWY: L-valine biosynthesis|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	9.81818e-05	0	0
VALSYN-PWY: L-valine biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0.000124939	0	7.67452e-05	0	0	5.66756e-05	3.83349e-05	0.000225478	0
VALSYN-PWY: L-valine biosynthesis|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	4.26748e-05	0	0
VALSYN-PWY: L-valine biosynthesis|g__Haemophilus.s__Haemophilus_sputorum	0	8.15261e-05	0	0	0	0	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Leptotrichia.s__Leptotrichia_buccalis	0	0	0	0	0	0	0	0	0	0	0	1.83906e-05
VALSYN-PWY: L-valine biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	9.12848e-05	0	0	0	0	3.12905e-05	2.3608e-05	5.11587e-05	0
VALSYN-PWY: L-valine biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000159454	0	0	0	0	0	6.45066e-05	0	0
VALSYN-PWY: L-valine biosynthesis|g__Oribacterium.s__Oribacterium_sinus	0	0	0	3.77039e-05	0	0	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Prevotella.s__Prevotella_oris	0	0	0	0	0	0	0	0	0	0	0	1.98942e-05
VALSYN-PWY: L-valine biosynthesis|g__Rothia.s__Rothia_dentocariosa	0	0	0	0	0	0	0	6.59476e-05	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	9.22887e-05	0
VALSYN-PWY: L-valine biosynthesis|g__Sphingomonas.s__Sphingomonas_melonis	0	0.000210077	0	0	0	0	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	0.000108738	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_gordonii	0	0	0	0	0	0	0	6.25848e-05	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	0.000122693	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	4.02704e-05	0	0	0.000242369	0	0	5.42913e-05	4.6319e-05	6.7926e-05
VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	3.87683e-05	0	0	0	0	3.4065e-05	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.00017765	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	4.87645e-05	0
VALSYN-PWY: L-valine biosynthesis|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	4.80452e-05	5.44856e-05
