ID	Domain	Phylum	Class	Order	Family	Genus	Species	score	completeness	contamination	strain_heterogeneity	size	N50	cluster_members	CO1	CO2	CO3	CO4	MA1	MA2	MA3	MA4	ME1	ME2	ME3	ME4	TH1	TH2	TH3	TH4
Mx_All_484	d__Bacteria	p__Bacillota	c__Bacilli	o__Paenibacillales	f__UBA4045	g__JAEZQY01	s__	94.56445493146065	93.82	0.36	33.33	2934745	70621	1	0.05149141	0.29437354	0.015625887	0.43119547	0	0	0	0.012373647	0	0	0	0	0	0	0	0
Mx_All_485	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Thermobifida	s__Thermobifida fusca	69.63760224468477	100.0	6.63	4.35	3826849	99631	1	0.24630463	0.11295977	0.101369254	0.11256581	0.10581517	0.073951386	0.030324187	0.42637026	0	0.05714445	0.009105441	0.054605834	0.23278183	4.774179	0.24401759	0
Mx_All_486	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__PJMF01	g__UBA924	s__	59.77725545242444	67.62	1.98	0.0	1130269	13017	1	0	0	0	0	0.040521912	0	0.40716174	0.020602075	0	0	0	0	0	0	0	0
Mx_All_487	d__Bacteria	p__Bacillota_E	c__Symbiobacteriia	o__JAMDAP01	f__	g__	s__	88.36399829080074	95.71	2.23	75.0	2375334	18323	1	0.23190089	0.04755875	0.013532739	0.6164202	0	0.007509062	0	0.024356917	0	0	0	0	0	0	0.02573329	0
Mx_All_488	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Aeribacillaceae	g__Aeribacillus	s__Aeribacillus composti	93.13582019191894	95.27	0.96	50.0	3252027	23531	1	0	0.09762699	0.02648324	0	0	0.011452964	0.018958002	0.009259856	0	0.9186261	0.20934239	0.048325434	0.12310991	0.02616061	0.30159917	0.022136936
Mx_All_489	d__Bacteria	p__Bacillota_E	c__Thermaerobacteria	o__Thermaerobacterales	f__RSA17	g__RSA17	s__RSA17 sp002919105	93.7624425041074	94.06	0.5	0.0	2127503	25403	1	0	0	0.012303447	0.008840779	0	0	0	0	0	0	0	0	0	0.034858964	0.5005043	0.020402057
Mx_All_49	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__UBA2979	f__UBA2979	g__W-Chloroflexi-9	s__	50.42847499708301	55.2	1.43	50.0	1528468	2123	1	0	0	0.00918059	0	0.028310057	0.2103527	0.22370206	0.050748944	0	0	0	0	0	0	0	0
Mx_All_490	d__Bacteria	p__Bacillota_G	c__UBA4882	o__UBA8346	f__UBA8346	g__JAKOSX01	s__	89.88390769992357	95.76	1.69	0.0	2826639	140545	1	0	0	0	0	0	0	0	0	0	0.037527017	0	0	0.89749634	0	0	0
Mx_All_491	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Pediococcus	s__Pediococcus pentosaceus	40.21157306836317	59.54	4.32	12.5	1162950	2905	1	0	0	0	0	0	0	0	0	0.0487425	0.09944976	0.016457612	0.096739985	0	0	0	0
Mx_All_492	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sneathiellales	f__Sneathiellaceae	g__Sneathiella	s__	91.5457773004695	94.94	1.27	80.0	2942574	7578	1	0	0.009582699	0	0.009933863	0.012404823	0.013622084	0.01154991	0.017174352	0	0.023698092	0	0.2580203	0	0	0.0067223916	0
Mx_All_493	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Chryseosolibacter	s__	94.26007722796369	98.51	1.4	12.5	4377576	141304	1	0	0	0.104584254	0	0.05700335	0.38368416	0.27977103	0.39130726	0	0.012097092	0	0.007695786	0	0	0	0
Mx_All_494	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Chloroflexales	f__Chloroflexaceae	g__CALGUG01	s__CALGUG01 sp937902315	88.0335711396919	95.44	1.89	0.0	6521940	12222	1	0.23566829	0	0.070063725	0.028292004	0.033229038	0	0.012640043	0.008278017	0	0.021722158	0	0	0	0	0	0
Mx_All_495	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_B	f__Caldibacillaceae	g__	s__	66.53810087078618	83.33	4.21	52.94	2748137	11446	1	0	0.051587503	0.013810039	0	0.007860561	0.01041504	0	0.017355615	0.007455983	0.30143815	0.17284471	0.06109839	0.08111588	0	0.09921732	0.021534603
Mx_All_496	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__Ilumatobacteraceae	g__Desertimonas	s__	91.09440201042341	96.87	1.71	33.33	3415683	25640	1	0	0	0.011965735	0	0.32570732	0.1021774	0.035778545	0.048388492	0	0.0102117555	0	0.10035554	0	0	0	0
Mx_All_497	d__Bacteria	p__Bacillota_I	c__Bacilli_A	o__Erysipelotrichales	f__Erysipelotrichaceae	g__JAEWFD01	s__	66.41022730683571	64.64	0.0	0.0	1156611	3471	1	0	0	0	0	0	0	0	0	0	0.0056006955	0	0	0.21467556	0	0	0
Mx_All_498	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Caldilineales	f__Caldilineaceae	g__CFX5	s__	85.79935841772209	99.09	3.64	71.43	5645976	41554	1	0	0.029595213	0.37210113	0	0.3593179	0.20859197	0.025372624	0.78913033	0	0.011055443	0	0.08425546	0	0	0	0
Mx_All_499	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Comamonas	s__Comamonas sp947306475	77.67088119239368	85.9	2.34	60.0	2459880	13607	1	0.12096754	0	0.3161216	0.02481797	0.01425042	0	0.011195093	0.01239968	0.021039087	0.012118347	0	0.029143376	0	0	0	0
Mx_All_5	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-39	g__ZC4RG42	s__	84.5493129043372	92.6	2.3	66.67	2656843	6789	1	0	0	0	0	0.010043056	0.21998885	0.014296682	0.15814643	0	0.009489312	0	0.022183709	0	0	0.0064322725	0
Mx_All_50	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Thermomicrobiales	f__Thermomicrobiaceae	g__	s__	72.58675676420239	89.54	3.93	20.0	3839592	6630	1	0.026521469	0.2983072	0.022579495	0.051258005	0.008026603	0.010213173	0	0.03483617	0	0	0	0	0	0	0	0
Mx_All_500	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__GWA2-44-7	f__UBA8517	g__	s__	53.637197484146995	60.56	1.98	0.0	900316	900316	1	0	0	0.056238893	0	0.89927286	0.4912643	0.2902066	0.59612983	0	0	0	0.013140257	0	0	0	0
Mx_All_501	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Opitutales	f__Opitutaceae	g__Synoicihabitans	s__	96.01339473374784	97.26	0.68	0.0	5007551	20267	1	0	0	0.06296457	0	0.03620139	0.2377174	0.08758453	0.086957134	0	0.021098953	0	0.0091218585	0	0	0	0
Mx_All_502	d__Bacteria	p__Bacillota_I	c__Bacilli_A	o__Acholeplasmatales	f__	g__	s__	94.29587134106157	98.67	1.33	0.0	1428179	35624	1	0	0	0	0	0	0	0	0	0	0	0	0	2.140317	0	0	0
Mx_All_503	d__Bacteria	p__Bacillota	c__Bacilli	o__ZCTH02-B2	f__ZCTH02-B2	g__Bacillus_BB	s__	86.8785820062397	92.31	1.54	0.0	2177806	34448	1	0	0	0	0	0	0	0	0	0	0.12195884	0.51579773	0	0.8557748	0.25312775	0.29340586	0.104788885
Mx_All_504	d__Bacteria	p__Bacillota_I	c__Bacilli_A	o__ML615J-28	f__CAG-698	g__DTU056	s__	99.18978160588362	97.09	0.0	0.0	1195710	15833	1	0.209871	0	0.18644768	0.0067098085	0	0	0	0	0	0.019749288	0	0	0.024379	0.006751761	0	0
Mx_All_505	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__UBA2979	f__UBA2979	g__	s__	63.61865746664914	73.03	2.64	75.0	2642869	4143	1	0	0	0.011225643	0	0.031551637	0.20539899	0.5079353	0.032306347	0	0	0	0.019497372	0	0	0	0
Mx_All_506	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__ZC4RG25	s__ZC4RG25 sp002919265	85.67054758667709	96.31	2.79	40.0	3534404	24496	1	0.07861823	0.19692877	0.12713155	0.041623246	0.06857065	0.040617302	0.044534866	0.051031116	0	0	0	0	0	0.006375084	0.035792306	0
Mx_All_507	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__	85.6802540215191	90.49	1.72	100.0	2005046	13820	1	0	0.04029944	0	1.4148128	0	0	0	0.01780106	0	0	0	0	0	0	0	0
Mx_All_508	d__Bacteria	p__Cyanobacteriota	c__Sericytochromatia	o__UBA7694	f__UBA7694	g__JACYMC01	s__	62.61804885230653	75.12	2.99	20.0	3599575	5013	1	0	0.008670245	0.05263514	0.014926341	0.19875284	0.040786117	0.032231767	0.027148623	0	0	0	0	0	0	0	0
Mx_All_509	d__Bacteria	p__Patescibacteria	c__Saccharimonadia	o__Saccharimonadales	f__JAUIHN01	g__JAUIHN01	s__	60.98923171973098	58.62	0.0	0.0	593205	54760	1	0.06377765	0.03839676	0.27007905	0	0.23458748	0.03736995	0.026337776	0.07340308	0	0	0	0	0	0	0	0
Mx_All_51	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Kaistiaceae	g__CAMCWB01	s__	59.28233125587411	72.34	3.79	100.0	2660903	16020	1	0	0.08706769	0.013800831	0	0.05225741	0.06850917	0.07482935	0.032243766	0	0.032574903	0.006222867	0.17348766	0	0	0.036095504	0
Mx_All_510	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Caldicoprobacterales	f__Caldicoprobacteraceae	g__Caldicoprobacter	s__Caldicoprobacter sp017577715	72.74356989356264	85.58	3.43	66.67	1599816	11313	1	0.018290203	0	0.007924804	0.008247231	0	0	0	0.0064965338	0	0	6.759431	0	0.023130875	0.38522902	1.2176305	5.111267
Mx_All_511	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Chloroflexales	f__Roseiflexaceae	g__CALKHR01	s__CALKHR01 sp937988885	51.95504753793581	62.28	2.41	0.0	3298334	2819	1	0.15315072	0	0.039460506	0	0.06484711	0.007553743	0.02663176	0	0	0	0	0	0	0	0	0
Mx_All_512	d__Bacteria	p__Patescibacteria	c__Saccharimonadia	o__Saccharimonadales	f__UBA1547	g__Microsaccharimonas	s__	53.526950798932226	59.44	1.57	0.0	803566	7480	1	0	0	0.016752573	0	0.051809553	0.13527341	0.1480588	0.09004992	0	0	0	0	0	0	0	0
Mx_All_513	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__PHOS-HE28	g__PHOS-HE28	s__	95.30214332586344	99.46	1.34	0.0	3351201	121419	1	1.384728	0.16761686	0.9537191	1.0256144	0.88541186	1.4098032	0.42090952	2.2188678	0	0.044512033	0	0	0	0	0	0
Mx_All_514	d__Bacteria	p__Patescibacteria	c__Saccharimonadia	o__Saccharimonadales	f__JAGQNK01	g__JAGQNK01	s__	56.62393050297751	63.25	1.9	40.0	716140	16899	1	0.97386247	0.09017041	0.3204521	0.7250528	0.13163048	0.048141588	0.019719915	0.08771373	0	0	0	0	0	0	0	0
Mx_All_515	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Marinilabiliaceae	g__Geofilum	s__Geofilum sp002411385	96.56968231620884	97.28	0.65	50.0	2614994	26876	1	2.7212708	0.06590444	1.1544535	1.7841218	1.0071013	0.9108286	0.38610584	0.93847245	0	0.010613143	0	0	0	0	0.010172035	0
Mx_All_516	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae	g__	s__	77.94772671128365	75.66	0.0	0.0	2694718	37623	1	0.3619777	0.033002928	0.17620742	0.28907326	0.28936458	0.06880205	0.12140552	0.052050594	0	0	0	0.019380543	0	0	0	0
Mx_All_517	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__DTU010	f__DTU010	g__	s__	77.82109041970683	87.81	2.4	0.0	2052207	10524	1	0.02591686	0.016239984	0.022978099	0.010121562	0	0	0	0	0	0.02708244	0	0	0.1213654	0.01069214	0.041531455	0.041506547
Mx_All_518	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__	s__	96.94775061179493	99.51	0.99	0.0	2818163	59635	1	0.06550625	0.021992395	0.08774729	0.17264886	0.15164736	0.108124465	0.052804805	0.1391556	0	0	0	0	0	0	0	0
Mx_All_519	d__Bacteria	p__Bacillota_I	c__Bacilli_A	o__Acholeplasmatales	f__Acholeplasmataceae	g__Acholeplasma	s__Acholeplasma equifetale	97.51416891678808	97.88	0.67	100.0	1140444	42495	1	0.87465066	0.03707706	0.6422979	0.3831241	0.046374813	0.046128593	0.01647617	0.052121777	0	0.0117340665	0	0	0	0	0	0
Mx_All_52	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Devosiaceae	g__Devosia	s__	84.35223869451815	91.01	1.78	14.29	2950723	9457	1	0	0	0.090794146	0	0.14911419	0.20672807	0.10653852	0.027992478	0	0	0	0.01866218	0	0	0.010389793	0
Mx_All_520	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Halopseudomonas	s__Halopseudomonas formosensis	75.55577418735204	91.46	3.89	40.0	2763904	9540	1	0.070930764	0	0.34411815	1.3069648	0.023987666	0.049189404	0.013823442	0.018372448	0	0	0	0	0	0	0	0
Mx_All_521	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__Limnochordales	f__	g__	s__	89.69732190388088	92.48	0.98	0.0	2646146	17165	1	0.037878916	0.051824123	0.020351768	0.09824728	0	0.010473926	0	0.011899665	0	0.020871844	0	0	0.026637008	0.41065392	0.36451566	0.06566569
Mx_All_522	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Caproiciproducens	s__Caproiciproducens sp012839345	94.04546769193922	96.64	1.01	33.33	2521861	17285	1	0	0	0	0	0	0	0	0	0	0	0	0	0.37651786	0	0	0
Mx_All_523	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Brevundimonas	s__	72.75925409946879	85.14	3.11	41.67	2291181	5580	1	0	0.021377087	0.11346204	0	0.031169094	0.0909611	0.14425768	0.11707531	0	0.010251562	0	0	0	0	0	0
Mx_All_524	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__	s__	88.88944836095156	94.1	1.6	40.0	2256003	19902	1	0	0.009919635	0.39045492	0	0.018925723	0.031728063	0.009427539	0.028835509	0	0	0	0	0	0	0	0
Mx_All_525	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rickettsiales	f__JAFLCR01	g__	s__	101.67020478391407	98.9	0.0	0.0	2264755	347064	1	0	0	0	0	1.0235761	0	0.10550528	0.026701173	0	0	0	0	0	0	0	0
Mx_All_526	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Govaniaceae	g__PRO5	s__	101.41974108485323	99.07	0.0	0.0	3174499	50059	1	0.0075569325	0.011314069	0.08231006	0	0.11907646	0.1303287	0.2760654	0.040633816	0	0.045304574	0	0.007492851	0	0	0	0
Mx_All_527	d__Bacteria	p__Bacillota_A	c__Clostridia	o__DSM-8532	f__DSM-8532	g__Thermoclostridium_A	s__Thermoclostridium_A sp001512555	91.72233461546926	97.9	2.1	100.0	2279232	27840	1	0.654001	0	0.07723861	0.6842844	0.024555435	0.00793644	0	0.033547487	0	0	0	0	0	0	0	0
Mx_All_528	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Opitutales	f__UBA2995	g__	s__	100.92368609704322	98.42	0.0	0.0	2478013	101712	1	0.12084838	0.041948475	0.10869585	0.21086694	0.13157599	0.016773272	0.014273685	0.027345091	0	0	0	0	0	0	0	0
Mx_All_529	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__RSA9	g__RSA9	s__	72.49447614359755	92.21	4.4	0.0	4454244	37064	1	0.011923919	6.134221	0.73928237	0.079613075	0.09117855	0.19004062	0.119005814	0.089396514	0	0	0	0	0	0	0.014222939	0
Mx_All_53	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Ligilactobacillus	s__Ligilactobacillus salivarius	73.11065994842767	79.55	1.83	40.0	1597033	9064	1	0	0	0	0	0.015748702	0	0	0	0.06884342	0.043503188	0.006630768	0.20316595	0	0	0	0.004874397
Mx_All_530	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__Limnochordales	f__	g__	s__	64.33293493367991	88.64	5.56	28.57	2332593	6440	1	0.010071245	0.036983855	0.013338709	0.035401117	0	0	0	0	0	0	0	0	0.0060601276	0.106568955	0.12695482	0.008675878
Mx_All_531	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__JG42	f__JG42	g__JALOAT01	s__	88.30004957353853	96.83	2.23	14.29	2661513	40065	1	0.87427104	0.13297077	0.29793373	0.09000779	0.0812373	0.030361766	0.062306035	0.04660593	0	0	0	0	0	0	0	0
Mx_All_532	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__UBA5794	f__ZC4RG35	g__ZC4RG17	s__ZC4RG17 sp017577575	90.43218558801298	96.58	1.71	0.0	2917839	63734	1	0.016337384	1.2941122	0.4197484	0.046237048	0.17380618	0.22744738	0.25386155	0.16694781	0	0	0	0.027827295	0	0	0	0
Mx_All_533	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__Microtrichaceae	g__SKRR01	s__	94.93055213520016	99.15	1.28	0.0	3435378	22967	1	0.044016775	0.2056088	0.069949396	0.12143257	0.050631016	0.047542647	0.030716093	0.11059982	0	0.0063634384	0	0.039269056	0	0	0.0051793354	0
Mx_All_534	d__Bacteria	p__Sumerlaeota	c__Sumerlaeia	o__SLMS01	f__JAHLLQ01	g__	s__	96.76245727505658	100.0	1.12	0.0	4131919	53078	1	0	0	0.09800872	0	0.10929482	0.17621864	0.39178988	0.051492576	0	0.009833214	0	0	0	0	0	0
Mx_All_535	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Pseudoxanthomonas	s__	77.61202668784786	81.81	1.3	11.11	2281836	20663	1	0.05028609	0	0	0	0.08652524	0.04167803	0.048976272	0.59858423	0.017057026	0.031893816	0	0.035005562	0	0	0	0
Mx_All_536	d__Bacteria	p__Bacillota_E	c__Symbiobacteriia	o__JAMDAP01	f__JAJYMS01	g__	s__	71.10012481575941	75.86	1.72	100.0	1637328	17388	1	0.06171977	0.11553092	0	0.3056594	0	0	0	0.006861283	0	0	0	0	0	0	0.11874696	0
Mx_All_537	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__DTU080	f__RSA5	g__RSA7	s__	78.71502875083645	96.08	3.92	0.0	3038187	29516	1	0.15776703	0.07550553	0.05966733	0.24067408	0.009959932	0	0	0.011910056	0	0	0	0	0	0	0	0
Mx_All_538	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__JACCES01	s__JACCES01 sp030733815	73.68653244248044	93.84	4.92	42.86	2778799	47385	1	0.8446127	0.10734214	0.27079344	0.69675636	0.19149594	0.19706936	0.050772477	0.3929353	0	0.008986438	0	0.013412396	0	0	0	0
Mx_All_539	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Aggregatilineales	f__UBA3940	g__UBA3940	s__UBA3940 sp002385675	55.95263116433301	73.25	4.09	33.33	3391019	3792	1	0	0.0106484415	0.097554855	0	0	0.19251834	0.060230922	0.01223747	0	0	0	0	0	0	0	0
Mx_All_54	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Flavipsychrobacter	s__	60.570861079974534	74.13	3.07	0.0	1678330	3817	1	0	0.014157311	0.008192351	0.16021435	0.084062666	0.030012514	0	0.026067328	0	0	0	0	0	0	0	0
Mx_All_540	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__UBA5794	f__ZC4RG35	g__ZC4RG35	s__ZC4RG35 sp024103415	87.83464046552021	95.73	2.14	33.33	2464862	15232	1	0	0.80566233	0.36816892	0.008746179	0.55262786	1.9313748	1.076884	0.9418633	0	0.09863984	0.006262734	1.03484	0	0	0.007490475	0
Mx_All_541	d__Bacteria	p__Bacillota_B	c__Peptococcia	o__Peptococcales	f__BICA1-8	g__UBA3933	s__UBA3933 sp002385805	79.98602248566979	84.57	1.35	16.67	1891663	7620	1	0	0	0	0	0	0	0	0	0	0.0162017	0	0	0.22848131	0	0.029522328	0
Mx_All_542	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Tepidisphaerales	f__Tepidisphaeraceae	g__CALEKX01	s__CALEKX01 sp937904525	82.26111123198487	96.95	3.41	0.0	4318589	52750	1	0.10333928	0.11880003	0.18011457	0.14035805	0.0919641	0.046244938	0.044447307	0.050095662	0	0	0	0.009784888	0	0	0	0
Mx_All_543	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_D	f__Amphibacillaceae	g__	s__	90.12710966202586	95.86	1.66	20.0	2589912	29527	1	0	0.011077054	0	0	0	0	0	0.00733495	0	0.046219528	0	0.014088154	0.009900275	0.15667297	0.18940319	0
Mx_All_544	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__Limnochordales	f__ZCTH02-B6	g__CALJUZ01	s__	66.92804421434032	69.93	0.98	0.0	1243104	6253	1	0	0	0	0	0	0	0	0	0	0.26151726	0	0	0	0.06634843	0.028280662	0
Mx_All_545	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_B	f__Caldibacillaceae	g__CALGAD01	s__CALGAD01 sp937951955	70.27340671484271	85.23	3.54	11.76	2708874	45103	1	0	0.016198851	0	0	0	0	0	0.017176613	0	0.39313123	0.054297425	0.01297568	0.017072964	0	0.02734228	0.09672817
Mx_All_546	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Parasegetibacter	s__	97.36611097937059	97.77	0.52	0.0	2971068	24673	1	0.08112796	0.04065973	0.07398001	0.026990667	0.10305085	0.07508848	0.05093721	0.058992837	0	0	0	0	0	0	0	0
Mx_All_547	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Anoxybacillaceae	g__Parageobacillus	s__Parageobacillus thermantarcticus	58.659068672493504	89.67	7.71	70.0	2647394	19237	1	0	0	0	0	0	0	0	0	0	1.4897628	4.318398	0	0.8847453	0	0.04089901	0.06631217
Mx_All_548	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__DTU080	f__RSA5	g__	s__	69.99577708412508	75.49	1.47	0.0	2721683	5147	1	0.07654553	0.06632538	0.014560151	0.050804995	0	0	0	0.013786975	0	0.013475376	0	0	0.0157229	0.11106538	0.20959537	0.01687521
Mx_All_549	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Pseudoxanthomonas	s__Pseudoxanthomonas taiwanensis	22.982391689498254	63.79	8.62	0.0	2911863	38440	1	0.38932797	0.22405276	0.21254696	0.17139748	0.13109957	0.076683186	0.09748907	0.112634115	0.026006505	0.69863683	0	0.092696734	5.41698	0	0	0.031145442
Mx_All_55	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Pseudazoarcus	s__	85.76055237761639	88.8	1.18	50.0	2163657	34762	1	0.25066948	0.013001256	0.14323598	0.16334602	0.1377012	0.04945357	0.067219675	0.061819322	0	0	0	0	0	0	0	0
Mx_All_550	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__	s__	70.65261591921026	86.37	3.69	23.08	2344133	5780	1	0.014587048	0.017968547	0.07286887	0.08037187	0.035164487	0.08161017	0.022944052	0.058472324	0	0	0	0.012041421	0	0	0.03207581	0
Mx_All_551	d__Bacteria	p__Bacillota	c__Bacilli	o__Paenibacillales	f__UBA4045	g__	s__	42.921800960863564	54.33	2.79	28.57	1719450	3086	1	0.02784086	0.065769956	0	0.17089471	0	0	0	0	0	0	0	0	0	0	0.035200387	0
Mx_All_552	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Nitrococcales	f__AK92	g__JAAYIK01	s__JAAYIK01 sp937951875	29.488892821107374	51.7	4.83	4.76	2203949	2618	1	0.06468577	0.026848061	0.19202428	0.022961274	0.037139554	0.024035992	0.019258318	0.024394257	0	0.045897625	0	0	0	0	0	0
Mx_All_553	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Govaniaceae	g__	s__	87.53624923187311	97.22	2.75	71.43	2827376	15990	1	0	0.0077572437	0.0097931875	0	0.008988784	0.032788724	0.61167103	0.017987624	0	0.08009664	0	0.03087614	0	0	0	0
Mx_All_554	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__DEV007	g__Arctic95D-9	s__	98.31225515518648	99.32	0.68	0.0	3809008	60885	1	0	0.03727532	0.072593875	0.27846617	0.1314861	0.14058396	0.017584015	0.14507735	0	0.009608321	0	0.008903039	0	0	0	0
Mx_All_555	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga sp028698005	41.00485893279809	75.49	7.49	16.22	3068294	3162	1	0	0	0.02310069	0.27480987	0.050665148	0.016863603	0.011369976	0.022166051	0	0.009589732	0	0.019851582	0	0	0	0
Mx_All_556	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_A	f__Planococcaceae	g__Ureibacillus	s__Ureibacillus thermosphaericus	86.20208517584459	94.34	2.05	0.0	2693502	16756	1	0	0.028167741	0	0	0	0	0.010010012	0.011450379	0	0.27638143	0	0.3456764	0.059422188	0	0.02069003	0.0070876856
Mx_All_557	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__V1-33	g__	s__	99.30584183355349	100.0	0.68	0.0	3558802	258038	1	0.13181804	0.19855618	0.1329935	0.063252226	0.068372734	0.066942185	0.027391355	0.09665117	0	0	0	0	0	0	0	0
Mx_All_558	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudohongiellaceae	g__CAILUG01	s__	45.02098443019069	83.44	9.18	60.98	2734812	5835	1	0	0	0	0.22020485	0.07953289	0.0090203965	0.11070324	0.053886324	0	0.0074502504	0	0	0	0	0	0
Mx_All_559	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Allosphingosinicella	s__	88.81639011904754	96.09	2.0	30.0	3918021	17897	1	0.15937817	0.090888925	0.031601373	0.0117637385	0.08158067	0.019134225	0.053339228	0.01988334	0	0.022431621	0.007115612	0.021808773	0	0	0	0
Mx_All_56	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__CALBRZ01	g__CALBRZ01	s__	40.14041308766719	58.55	4.36	36.36	4555374	4076	1	0.008089634	0.059661966	0.036370862	0.008513158	0.045793023	0.0707352	0.016510837	0.07203207	0	0	0	0.025937853	0	0	0.012521132	0
